city,city_ascii,lat,lng,country
Asan,Asan,36.35,126.9167,South Korea
Tehuacán,Tehuacan,18.4617,-97.3928,Mexico
Aksaray,Aksaray,38.3742,34.0289,Turkey
Attiecoubé,Attiecoube,5.3333,-4.0333,Côte d'Ivoire
Coatzacoalcos,Coatzacoalcos,18.15,-94.4333,Mexico
Saransk,Saransk,54.1833,45.1833,Russia
Nukus,Nukus,42.4667,59.6,Uzbekistan
Puerto Plata,Puerto Plata,19.8,-70.6833,Dominican Republic
Hāpur,Hapur,28.7309,77.7757,India
Zalantun,Zalantun,48.0033,122.7365,China
Münster,Munster,51.9625,7.6256,Germany
Trichūr,Trichur,10.52,76.21,India
An Nhơn,An Nhon,13.917,109.083,Vietnam
Taubaté,Taubate,-23.025,-45.5556,Brazil
Binangonan,Binangonan,14.4514,121.1919,Philippines
Cirebon,Cirebon,-6.7071,108.5574,Indonesia
Safi,Safi,32.2833,-9.2333,Morocco
Mitchells Plain,Mitchells Plain,-34.0506,18.6181,South Africa
Boaco,Boaco,12.4719,-85.6594,Nicaragua
Asheville,Asheville,35.5707,-82.5537,United States
Cà Mau,Ca Mau,9.1833,105.15,Vietnam
Trenton,Trenton,40.2237,-74.7641,United States
Toshima,Toshima,35.7261,139.7167,Japan
Vologda,Vologda,59.2167,39.9,Russia
Barddhamān,Barddhaman,23.2333,87.8667,India
Tanza,Tanza,14.3944,120.8531,Philippines
Bor,Bor,6.2125,31.5608,South Sudan
Kasur,Kasur,31.1167,74.45,Pakistan
Yakou,Yakou,33.2937,113.5203,China
Santa Rosa,Santa Rosa,38.4458,-122.7067,United States
Orël,Orel,52.9686,36.0694,Russia
Shahr-e Qods,Shahr-e Qods,35.7214,51.1089,Iran
Kingston upon Hull,Kingston upon Hull,53.7444,-0.3325,United Kingdom
Mannheim,Mannheim,49.4878,8.4661,Germany
Santa Ana,Santa Ana,33.7367,-117.8819,United States
Guarujá,Guaruja,-23.9936,-46.2564,Brazil
Playa del Carmen,Playa del Carmen,20.6281,-87.0755,Mexico
Pasir Gudang,Pasir Gudang,1.5028,103.9356,Malaysia
Datang,Datang,22.9481,113.9276,China
Panvel,Panvel,18.9944,73.1139,India
Lansing,Lansing,42.7142,-84.5601,United States
Zarzal,Zarzal,4.3983,-76.0772,Colombia
La Victoria,La Victoria,18.55,-69.9,Dominican Republic
Port Elizabeth,Port Elizabeth,-33.9581,25.6,South Africa
Alanya,Alanya,36.55,32,Turkey
Nizāmābād,Nizamabad,18.672,78.094,India
Al ‘Ajamī,Al `Ajami,31.0959,29.7604,Egypt
Quy Nhơn,Quy Nhon,13.7667,109.2333,Vietnam
Yakutsk,Yakutsk,62.0272,129.7319,Russia
Yokkaichi,Yokkaichi,34.965,136.6244,Japan
Ponta Grossa,Ponta Grossa,-25.0994,-50.1583,Brazil
Catania,Catania,37.5,15.0903,Italy
Chalco,Chalco,19.2647,-98.8975,Mexico
Henderson,Henderson,36.0133,-115.0381,United States
Gwangju,Gwangju,37.3667,127.2833,South Korea
Longquan,Longquan,25.9106,114.786,China
Karlsruhe,Karlsruhe,49.0092,8.404,Germany
Shahrīār,Shahriar,35.6597,51.0592,Iran
Kurgan,Kurgan,55.4408,65.3411,Russia
Kasugai,Kasugai,35.2475,136.9722,Japan
St. Paul,St. Paul,44.9478,-93.1039,United States
Sariwŏn,Sariwon,38.5064,125.7597,North Korea
St. Catharines,St. Catharines,43.1833,-79.2333,Canada
Karawang,Karawang,-6.3125,107.295,Indonesia
Lakeland,Lakeland,28.0557,-81.9545,United States
Niagara Falls,Niagara Falls,43.06,-79.1067,Canada
Oulgaret,Oulgaret,11.957,79.7737,India
Taboão da Serra,Taboao da Serra,-23.5328,-46.7994,Brazil
Vladikavkaz,Vladikavkaz,43.04,44.6775,Russia
Nghi Sơn,Nghi Son,19.417,105.75,Vietnam
Juliaca,Juliaca,-15.4833,-70.1333,Peru
Parbhani,Parbhani,19.27,76.78,India
Hisar,Hisar,29.15,75.7,India
Puerto La Cruz,Puerto La Cruz,10.2,-64.6333,Venezuela
Puerto Princesa,Puerto Princesa,9.75,118.75,Philippines
Podolsk,Podolsk,55.4311,37.5456,Russia
Meguro,Meguro,35.6415,139.6983,Japan
Ciudad Victoria,Ciudad Victoria,23.7389,-99.1431,Mexico
Ciudad Santa Catarina,Ciudad Santa Catarina,25.6833,-100.45,Mexico
Santarém,Santarem,-2.43,-54.72,Brazil
Newark,Newark,40.7245,-74.1725,United States
Vaughan,Vaughan,43.8333,-79.5,Canada
Āwasa,Awasa,7.05,38.4667,Ethiopia
Ōakashichō,Oakashicho,34.65,135,Japan
Yeşilyurt,Yesilyurt,38.2961,38.2489,Turkey
Pekalongan,Pekalongan,-6.8833,109.6667,Indonesia
Pondokaren,Pondokaren,-6.2811,106.7019,Indonesia
Adıyaman,Adiyaman,37.7639,38.2778,Turkey
Kurume,Kurume,33.3167,130.5167,Japan
Vila Nova de Gaia,Vila Nova de Gaia,41.1333,-8.6167,Portugal
Paulista,Paulista,-7.9408,-34.8728,Brazil
Oaxaca,Oaxaca,17.0606,-96.7253,Mexico
Armenia,Armenia,4.53,-75.68,Colombia
Akita,Akita,39.72,140.1026,Japan
Awka,Awka,6.2,7.0667,Nigeria
San Bernardo,San Bernardo,-33.5833,-70.7,Chile
Curepipe,Curepipe,-20.3188,57.5263,Mauritius
Iksan,Iksan,35.9439,126.9544,South Korea
Pachuca,Pachuca,20.1,-98.75,Mexico
Al Maţarīyah,Al Matariyah,31.1833,32.0333,Egypt
Sóc Trăng,Soc Trang,9.6028,105.9736,Vietnam
Bahía Blanca,Bahia Blanca,-38.7167,-62.2667,Argentina
Coacalco,Coacalco,19.6333,-99.0931,Mexico
San Juan del Río,San Juan del Rio,20.3833,-99.9833,Mexico
Fort Collins,Fort Collins,40.5477,-105.0656,United States
Limeira,Limeira,-22.565,-47.4019,Brazil
Popayán,Popayan,2.4542,-76.6092,Colombia
Praia Grande,Praia Grande,-24.0061,-46.4028,Brazil
Qianzhou,Qianzhou,28.3185,109.7318,China
Newcastle,Newcastle,54.98,-1.61,United Kingdom
Māldah,Maldah,25.0119,88.1433,India
Ciudad General Escobedo,Ciudad General Escobedo,25.7933,-100.1583,Mexico
Oyster Bay,Oyster Bay,40.7846,-73.514,United States
Montpellier,Montpellier,43.6119,3.8772,France
Phan Thiết,Phan Thiet,10.9333,108.1,Vietnam
Stockport,Stockport,53.4083,-2.1494,United Kingdom
Al Qunfudhah,Al Qunfudhah,19.1264,41.0789,Saudi Arabia
Bada Barabīl,Bada Barabil,22.12,85.4,India
Tampico,Tampico,22.2553,-97.8686,Mexico
Białystok,Bialystok,53.1353,23.1456,Poland
Coatepeque,Coatepeque,14.7,-91.8667,Guatemala
Ash Shāmīyah,Ash Shamiyah,31.9636,44.5989,Iraq
Mérida,Merida,8.48,-71.19,Venezuela
Chakwal,Chakwal,32.9303,72.8556,Pakistan
Murmansk,Murmansk,68.9706,33.075,Russia
Ar Raqqah,Ar Raqqah,35.95,39.01,Syria
Afyonkarahisar,Afyonkarahisar,38.7578,30.5386,Turkey
Bihār,Bihar,25.197,85.518,India
Jember,Jember,-8.1727,113.6873,Indonesia
Valladolid,Valladolid,41.6528,-4.7236,Spain
Reading,Reading,40.34,-75.9267,United States
Springfield,Springfield,37.1943,-93.2916,United States
İskenderun,Iskenderun,36.5817,36.165,Turkey
Al Mubarraz,Al Mubarraz,25.4416,49.6642,Saudi Arabia
Petrópolis,Petropolis,-22.505,-43.1789,Brazil
Augsburg,Augsburg,48.3689,10.8978,Germany
Navotas,Navotas,14.6667,120.9417,Philippines
Chernihiv,Chernihiv,51.4939,31.2947,Ukraine
Yangsan,Yangsan,35.3333,129.0333,South Korea
Comilla,Comilla,23.45,91.2,Bangladesh
Irvine,Irvine,33.6772,-117.7738,United States
Bradford,Bradford,53.8,-1.75,United Kingdom
Tagum,Tagum,7.4478,125.8078,Philippines
Espoo,Espoo,60.2056,24.6556,Finland
Valparaíso,Valparaiso,-33.0461,-71.6197,Chile
Silang,Silang,14.2306,120.975,Philippines
Finglas,Finglas,53.4597,-6.2181,Ireland
Rangpur,Rangpur,25.75,89.2444,Bangladesh
Vigo,Vigo,42.2314,-8.7124,Spain
Sikandarābād,Sikandarabad,28.4512,77.6955,India
Battalgazi,Battalgazi,38.4228,38.3656,Turkey
Bāli,Bali,22.65,88.34,India
Çorum,Corum,40.5455,34.957,Turkey
Ismailia,Ismailia,30.5833,32.2667,Egypt
Vila Teixeira da Silva,Vila Teixeira da Silva,-12.0072,15.7792,Angola
Pānīpat,Panipat,29.3875,76.97,India
Delmas,Delmas,18.55,-72.3,Haiti
Strasbourg,Strasbourg,48.5833,7.7458,France
Mabalacat,Mabalacat,15.2167,120.5833,Philippines
Batna,Batna,35.55,6.1667,Algeria
Āīzawl,Aizawl,23.7272,92.7178,India
Tambov,Tambov,52.7167,41.4333,Russia
Dexing,Dexing,28.958,117.7597,China
Iaşi,Iasi,47.1622,27.5889,Romania
Kunp’o,Kunp'o,37.35,126.95,South Korea
San Lorenzo,San Lorenzo,-25.34,-57.52,Paraguay
Santa Maria,Santa Maria,14.8183,120.9563,Philippines
Sonpur,Sonpur,25.7,85.18,India
Groznyy,Groznyy,43.3125,45.6986,Russia
Kherson,Kherson,46.6425,32.625,Ukraine
Anchorage,Anchorage,61.1508,-149.1091,United States
The Woodlands,The Woodlands,30.1738,-95.5134,United States
Hong’an,Hong'an,47.21,123.61,China
Resistencia,Resistencia,-27.4514,-58.9867,Argentina
Graz,Graz,47.0708,15.4386,Austria
Karīmnagar,Karimnagar,18.4386,79.1288,India
Braşov,Brasov,45.6667,25.6167,Romania
Sumida,Sumida,35.7107,139.8015,Japan
Sekondi,Sekondi,4.9433,-1.704,Ghana
South Bend,South Bend,41.6767,-86.2696,United States
Morioka,Morioka,39.7021,141.1545,Japan
Sonīpat,Sonipat,28.99,77.022,India
Sétif,Setif,36.19,5.41,Algeria
Atyraū,Atyrau,47.1167,51.8833,Kazakhstan
Ipswich,Ipswich,52.0594,1.1556,United Kingdom
Dewās,Dewas,22.96,76.06,India
Hulin,Hulin,45.7671,132.9646,China
Rockford,Rockford,42.2596,-89.064,United States
Savannah,Savannah,32.0286,-81.1821,United States
Itagüí,Itagui,6.1667,-75.6167,Colombia
Croix-des-Bouquets,Croix-des-Bouquets,18.5761,-72.2269,Haiti
Farg‘ona,Farg`ona,40.3864,71.7864,Uzbekistan
Magway,Magway,20.15,94.95,Myanmar
Huixquilucan,Huixquilucan,19.3611,-99.3508,Mexico
Lincoln,Lincoln,40.8099,-96.6784,United States
Ichalkaranji,Ichalkaranji,16.7,74.47,India
Punto Fijo,Punto Fijo,11.7167,-70.1833,Venezuela
Várzea Grande,Varzea Grande,-15.65,-56.1333,Brazil
Sincelejo,Sincelejo,9.295,-75.3961,Colombia
Ibaraki,Ibaraki,34.8164,135.5686,Japan
Katowice,Katowice,50.2667,19.0167,Poland
Ar Ruşayfah,Ar Rusayfah,32.0178,36.0464,Jordan
Camaçari,Camacari,-12.6978,-38.3239,Brazil
Jersey City,Jersey City,40.7184,-74.0686,United States
San Cristóbal,San Cristobal,7.7682,-72.2322,Venezuela
Round Lake Beach,Round Lake Beach,42.3791,-88.0811,United States
Bolton,Bolton,53.578,-2.429,United Kingdom
San Pablo,San Pablo,14.07,121.325,Philippines
Suzano,Suzano,-23.5428,-46.3108,Brazil
Korhogo,Korhogo,9.4167,-5.6167,Côte d'Ivoire
Bhatinda,Bhatinda,30.23,74.9519,India
Cascavel,Cascavel,-24.9556,-53.4553,Brazil
Flint,Flint,43.0236,-83.6921,United States
Ostrava,Ostrava,49.8356,18.2925,Czechia
Tacna,Tacna,-18.0147,-70.2489,Peru
Shreveport,Shreveport,32.4653,-93.7955,United States
Al Qurnah,Al Qurnah,31.0158,47.4306,Iraq
Jālna,Jalna,19.841,75.8864,India
Aarhus,Aarhus,56.1572,10.2107,Denmark
Constanţa,Constanta,44.1667,28.6333,Romania
San Juan Sacatepéquez,San Juan Sacatepequez,14.7189,-90.6442,Guatemala
Myeik,Myeik,12.4333,98.6,Myanmar
Fukushima,Fukushima,37.7608,140.4747,Japan
Coro,Coro,11.395,-69.6816,Venezuela
Bago,Bago,17.3333,96.4833,Myanmar
Pasarkemis,Pasarkemis,-6.1703,106.53,Indonesia
Fuquan,Fuquan,26.7039,107.5087,China
Tongchuanshi,Tongchuanshi,35.08,109.03,China
Sannai,Sannai,24.5984,80.8281,India
Huozhou,Huozhou,36.5726,111.7176,China
Temuco,Temuco,-38.7333,-72.6667,Chile
Ihosy,Ihosy,-22.4036,46.1258,Madagascar
Sterlitamak,Sterlitamak,53.6333,55.95,Russia
Tegal,Tegal,-6.8667,109.1333,Indonesia
Ica,Ica,-14.0667,-75.7333,Peru
Lucena,Lucena,13.9333,121.6167,Philippines
Plano,Plano,33.0502,-96.7486,United States
Jining,Jining,41.03,113.08,China
Chuncheon,Chuncheon,37.8667,127.7333,South Korea
Malārd,Malard,35.6658,50.9767,Iran
Pematangsiantar,Pematangsiantar,2.96,99.06,Indonesia
Satna,Satna,24.6005,80.8322,India
Long Xuyên,Long Xuyen,10.3736,105.4458,Vietnam
Myrtle Beach,Myrtle Beach,33.7094,-78.8844,United States
Governador Valadares,Governador Valadares,-18.85,-41.9333,Brazil
Petrozavodsk,Petrozavodsk,61.7833,34.35,Russia
Santa Ana,Santa Ana,13.995,-89.5561,El Salvador
Mau,Mau,25.9417,83.5611,India
Companiganj,Companiganj,22.875,91.2833,Bangladesh
Wiesbaden,Wiesbaden,50.0825,8.24,Germany
Mingaora,Mingaora,34.7717,72.36,Pakistan
Davenport,Davenport,41.5565,-90.6053,United States
Bukhara,Bukhara,39.7667,64.4333,Uzbekistan
Sumbe,Sumbe,-11.2053,13.8417,Angola
Việt Trì,Viet Tri,21.3,105.4333,Vietnam
Sunderland,Sunderland,54.906,-1.381,United Kingdom
Bārāsat,Barasat,22.72,88.48,India
Cherkasy,Cherkasy,49.4444,32.0597,Ukraine
Maastricht,Maastricht,50.85,5.6833,Netherlands
Çorlu,Corlu,41.15,27.8,Turkey
Kostroma,Kostroma,57.7681,40.9269,Russia
Gyeongsan,Gyeongsan,35.8167,128.7333,South Korea
Ciego de Ávila,Ciego de Avila,21.8481,-78.7631,Cuba
Mamuju,Mamuju,-2.6833,118.9,Indonesia
Los Alcarrizos,Los Alcarrizos,18.5167,-70.0167,Dominican Republic
Nizhnevartovsk,Nizhnevartovsk,60.95,76.6,Russia
San Mateo,San Mateo,14.6969,121.1219,Philippines
Shaowu,Shaowu,27.3417,117.4869,China
Canton,Canton,40.8078,-81.3676,United States
Sfax,Sfax,34.74,10.76,Tunisia
Dinājpur,Dinajpur,25.6167,88.65,Bangladesh
Dire Dawa,Dire Dawa,9.6,41.8667,Ethiopia
Gagnoa,Gagnoa,6.1333,-5.9333,Côte d'Ivoire
Khmelnytskyi,Khmelnytskyi,49.4167,27,Ukraine
Farrukhābād,Farrukhabad,27.39,79.581,India
Lashkar Gāh,Lashkar Gah,31.5831,64.3692,Afghanistan
Posadas,Posadas,-27.3667,-55.9,Argentina
Gatineau,Gatineau,45.4833,-75.65,Canada
Windsor,Windsor,42.2833,-83,Canada
Santa Clarita,Santa Clarita,34.4175,-118.4964,United States
Kunsan,Kunsan,35.9833,126.7167,South Korea
Minato,Minato,35.658,139.7515,Japan
Qarshi,Qarshi,38.8667,65.8,Uzbekistan
Chula Vista,Chula Vista,32.6281,-117.0144,United States
Saugor,Saugor,23.83,78.71,India
Kafr ad Dawwār,Kafr ad Dawwar,31.1311,30.13,Egypt
Ratlām,Ratlam,23.334,75.037,India
Yeosu,Yeosu,34.7607,127.6622,South Korea
Crato,Crato,-7.4639,-63.04,Brazil
Mỹ Tho,My Tho,10.35,106.35,Vietnam
Volta Redonda,Volta Redonda,-22.5228,-44.1039,Brazil
Eugene,Eugene,44.0564,-123.1174,United States
Tsu,Tsu,34.7184,136.5057,Japan
Novorossiysk,Novorossiysk,44.7167,37.75,Russia
Bijiao,Bijiao,22.9311,113.2018,China
Székesfehérvár,Szekesfehervar,47.1956,18.4089,Hungary
Soubré,Soubre,5.7833,-6.6,Côte d'Ivoire
Palmas,Palmas,-10.1844,-48.3336,Brazil
Majene,Majene,-3.5403,118.9707,Indonesia
Sorong,Sorong,-0.8667,131.25,Indonesia
Chandler,Chandler,33.2825,-111.8514,United States
Craiova,Craiova,44.3333,23.8167,Romania
Thái Bình,Thai Binh,20.4461,106.3422,Vietnam
Binjai,Binjai,3.5986,98.4803,Indonesia
Fuchū,Fuchu,35.6689,139.4776,Japan
Gabela,Gabela,-10.85,14.3667,Angola
Sakarya,Sakarya,40.7833,30.4,Turkey
Dayr az Zawr,Dayr az Zawr,35.3333,40.15,Syria
Brāhmanbāria,Brahmanbaria,23.9656,91.108,Bangladesh
Mito,Mito,36.3658,140.4712,Japan
Sartā,Sarta,36.4491,53.3234,Iran
Plymouth,Plymouth,50.3714,-4.1422,United Kingdom
Santo Domingo de los Colorados,Santo Domingo de los Colorados,-0.2542,-79.1719,Ecuador
Arnavutköy,Arnavutkoy,41.1856,28.7406,Turkey
Nguru,Nguru,12.8792,10.4525,Nigeria
Maradi,Maradi,13.4833,7.1,Niger
Gombe,Gombe,10.2904,11.17,Nigeria
Gijón,Gijon,43.5333,-5.7,Spain
Drug,Drug,21.19,81.28,India
Floridablanca,Floridablanca,7.2167,-73.0667,Colombia
Handwāra,Handwara,34.4,74.28,India
Quilmes,Quilmes,-34.7167,-58.2667,Argentina
Talisay,Talisay,10.25,123.8333,Philippines
Kunduz,Kunduz,36.7286,68.8681,Afghanistan
Yoshkar-Ola,Yoshkar-Ola,56.6328,47.8958,Russia
Nalchik,Nalchik,43.4833,43.6167,Russia
Aswān,Aswan,24.0889,32.8997,Egypt
Ichihara,Ichihara,35.4981,140.1154,Japan
Salem,Salem,44.9233,-123.0244,United States
Zhytomyr,Zhytomyr,50.25,28.6667,Ukraine
Imphāl,Imphal,24.8074,93.9384,India
İnegöl,Inegol,40.0806,29.5097,Turkey
Chernivtsi,Chernivtsi,48.3,25.9333,Ukraine
Tarija,Tarija,-21.5333,-64.7333,Bolivia
Siddhirganj,Siddhirganj,23.6833,90.5167,Bangladesh
Bimo,Bimo,4.2558,18.4042,Central African Republic
Heroica Nogales,Heroica Nogales,31.3186,-110.9458,Mexico
Bergen,Bergen,60.3894,5.33,Norway
Sumaré,Sumare,-22.8219,-47.2669,Brazil
Feni,Feni,23.0183,91.41,Bangladesh
Sumy,Sumy,50.9167,34.75,Ukraine
Anantapur,Anantapur,14.68,77.599,India
Westminster,Westminster,51.4947,-0.1353,United Kingdom
Xiangkhoang,Xiangkhoang,19.4167,103.5,Laos
Marabá,Maraba,-5.35,-49.1167,Brazil
Kütahya,Kutahya,39.4167,29.9833,Turkey
Gent,Gent,51.0536,3.7253,Belgium
Yao,Yao,34.6269,135.601,Japan
Djelfa,Djelfa,34.6667,3.25,Algeria
Barueri,Barueri,-23.5111,-46.8764,Brazil
Bordeaux,Bordeaux,44.84,-0.58,France
Nagaoka,Nagaoka,37.4462,138.8512,Japan
Suncheon,Suncheon,34.9506,127.4875,South Korea
Jalālābād,Jalalabad,34.4342,70.4478,Afghanistan
Engels,Engels,51.5017,46.1222,Russia
Malolos,Malolos,14.8433,120.8114,Philippines
Nogales,Nogales,31.1833,-111,Mexico
Dezfūl,Dezful,32.3825,48.4019,Iran
Ed Daein,Ed Daein,11.4608,26.1283,Sudan
Luque,Luque,-25.27,-57.4872,Paraguay
Potosí,Potosi,-19.5892,-65.7533,Bolivia
Concord,Concord,35.3933,-80.6369,United States
São José dos Pinhais,Sao Jose dos Pinhais,-25.535,-49.2058,Brazil
Osmaniye,Osmaniye,37.075,36.25,Turkey
Arrah,Arrah,25.5514,84.6603,India
Kyŏngju,Kyongju,35.85,129.2167,South Korea
Dumai,Dumai,1.6667,101.45,Indonesia
Tāluqān,Taluqan,36.7167,69.5167,Afghanistan
Damanhūr,Damanhur,31.0361,30.4694,Egypt
El Fasher,El Fasher,13.6306,25.35,Sudan
Malkājgiri,Malkajgiri,17.4519,78.5362,India
Nawabshah,Nawabshah,26.2442,68.41,Pakistan
Tchibota,Tchibota,-4.1794,11.3731,Congo (Brazzaville)
Annaba,Annaba,36.9,7.7667,Algeria
Gelsenkirchen,Gelsenkirchen,51.5167,7.1,Germany
Mönchengladbach,Monchengladbach,51.2,6.4333,Germany
Kakogawachō-honmachi,Kakogawacho-honmachi,34.75,134.8333,Japan
Wollongong,Wollongong,-34.4331,150.8831,Australia
Gilbert,Gilbert,33.31,-111.7463,United States
Nonthaburi,Nonthaburi,13.8667,100.5167,Thailand
Columbus,Columbus,32.51,-84.8771,United States
Marilao,Marilao,14.7581,120.9481,Philippines
Fukui,Fukui,36.0641,136.2196,Japan
Venice,Venice,45.4397,12.3319,Italy
Boksburg,Boksburg,-26.2125,28.2625,South Africa
Quảng Ngãi,Quang Ngai,15.1167,108.8,Vietnam
Olongapo,Olongapo,14.83,120.28,Philippines
Ciudad Benito Juárez,Ciudad Benito Juarez,25.65,-100.0833,Mexico
Hiratsuka,Hiratsuka,35.3167,139.35,Japan
Tiruvottiyūr,Tiruvottiyur,13.16,80.3,India
Oumé,Oume,6.3833,-5.4167,Côte d'Ivoire
Sōka,Soka,35.8254,139.8053,Japan
Bunkyō-ku,Bunkyo-ku,35.708,139.7523,Japan
Aguadilla,Aguadilla,18.4382,-67.1537,Puerto Rico
Al Ḩamzah,Al Hamzah,31.7339,45.0086,Iraq
Lubbock,Lubbock,33.5657,-101.8879,United States
Mossoró,Mossoro,-5.1878,-37.3439,Brazil
Kotri,Kotri,25.366,68.3122,Pakistan
North Las Vegas,North Las Vegas,36.2883,-115.0888,United States
Tuzla,Tuzla,40.8161,29.3006,Turkey
Singa,Singa,13.15,33.9333,Sudan
Mişrātah,Misratah,32.3775,15.092,Libya
Isparta,Isparta,37.7647,30.5567,Turkey
Derby,Derby,52.9217,-1.4767,United Kingdom
Verona,Verona,45.4386,10.9928,Italy
Huayin,Huayin,34.5664,110.0866,China
Siverek,Siverek,37.75,39.3167,Turkey
St. Petersburg,St. Petersburg,27.7931,-82.6652,United States
Ndulo,Ndulo,-11.4833,15.8333,Angola
Rāniyah,Raniyah,36.255,44.8836,Iraq
Germiston,Germiston,-26.2178,28.1672,South Africa
Tallahassee,Tallahassee,30.4551,-84.2527,United States
Mount Lavinia,Mount Lavinia,6.8731,79.8758,Sri Lanka
Etāwah,Etawah,26.77,79.03,India
Horlivka,Horlivka,48.3336,38.0925,Ukraine
Antsirabe,Antsirabe,-19.8667,47.0333,Madagascar
Ondo,Ondo,7.0833,4.8333,Nigeria
Indaiatuba,Indaiatuba,-23.0903,-47.2181,Brazil
Puducherry,Puducherry,11.9167,79.8167,India
Laredo,Laredo,27.5625,-99.4874,United States
Ấp Đa Lợi,Ap Da Loi,11.9333,108.4667,Vietnam
Foz do Iguaçu,Foz do Iguacu,-25.54,-54.5875,Brazil
Khimki,Khimki,55.8892,37.445,Russia
Sab‘ al Būr,Sab` al Bur,33.4644,44.1536,Iraq
Gravataí,Gravatai,-29.9333,-50.9833,Brazil
Chiayi,Chiayi,23.48,120.4497,Taiwan
Kediri,Kediri,-7.8111,112.0047,Indonesia
Damaturu,Damaturu,11.7444,11.9611,Nigeria
Tokushima,Tokushima,34.0703,134.5549,Japan
Arua,Arua,3.0353,30.9108,Uganda
Peoria,Peoria,40.752,-89.6154,United States
Turmero,Turmero,10.2283,-67.4753,Venezuela
Pointe-à-Pitre,Pointe-a-Pitre,16.2411,-61.5331,Guadeloupe
Kuala Terengganu,Kuala Terengganu,5.3292,103.1361,Malaysia
Campeche,Campeche,19.85,-90.5306,Mexico
Byatarayanpur,Byatarayanpur,13.0659,77.5922,India
Mawlamyine,Mawlamyine,16.4847,97.6258,Myanmar
Godomè,Godome,6.3667,2.35,Benin
San Pedro Carchá,San Pedro Carcha,15.4768,-90.312,Guatemala
Moçâmedes,Mocamedes,-15.1953,12.1508,Angola
La Paz,La Paz,24.1422,-110.3108,Mexico
Central District,Central District,22.2867,114.155,Hong Kong
São Carlos,Sao Carlos,-22,-47.8908,Brazil
Vitoria-Gasteiz,Vitoria-Gasteiz,42.85,-2.6833,Spain
Wolverhampton,Wolverhampton,52.5833,-2.1333,United Kingdom
Avondale,Avondale,33.3873,-112.3235,United States
Lafayette,Lafayette,30.2082,-92.0325,United States
Ash Shaţrah,Ash Shatrah,31.4097,46.1717,Iraq
Irving,Irving,32.8583,-96.9702,United States
Rishon LeẔiyyon,Rishon LeZiyyon,31.95,34.8,Israel
Montgomery,Montgomery,32.3482,-86.2668,United States
Çekme,Cekme,41.0369,29.1786,Turkey
Jhenida,Jhenida,23.5417,89.1833,Bangladesh
Bharatpur,Bharatpur,27.22,77.48,India
Gadda Madiral,Gadda Madiral,18.7519,79.5133,India
Shinozaki,Shinozaki,33.95,130.9333,Japan
Goma,Goma,-1.6794,29.2336,Congo (Kinshasa)
Tacloban,Tacloban,11.2444,125.0039,Philippines
Turku,Turku,60.45,22.2667,Finland
Rạch Giá,Rach Gia,10.0167,105.0833,Vietnam
Kanggye,Kanggye,40.9667,126.6,North Korea
Taganrog,Taganrog,47.2167,38.9167,Russia
Kızıltepe,Kiziltepe,37.1939,40.5861,Turkey
El Geneina,El Geneina,13.45,22.45,Sudan
Las Condes,Las Condes,-33.4117,-70.55,Chile
Hakodate,Hakodate,41.7686,140.7289,Japan
Uşak,Usak,38.6778,29.4042,Turkey
Jūnāgarh,Junagarh,19.8599,82.9338,India
Begusarai,Begusarai,25.42,86.13,India
São José,Sao Jose,-27.6,-48.6167,Brazil
A Coruña,A Coruna,43.3667,-8.3833,Spain
Los Teques,Los Teques,10.3411,-67.0406,Venezuela
Jinshi,Jinshi,29.6334,111.8746,China
Chōfugaoka,Chofugaoka,35.6506,139.5407,Japan
Tsing Yi Town,Tsing Yi Town,22.3456,114.1,Hong Kong
Higüey,Higuey,18.6167,-68.7,Dominican Republic
Juazeiro do Norte,Juazeiro do Norte,-7.2,-39.3333,Brazil
Bata,Bata,1.865,9.77,Equatorial Guinea
Al Minyā,Al Minya,28.1194,30.7444,Egypt
Aachen,Aachen,50.7756,6.0836,Germany
Bābol,Babol,36.5514,52.6789,Iran
Komsomol’sk-na-Amure,Komsomol'sk-na-Amure,50.5667,137,Russia
Iwo,Iwo,7.6333,4.1833,Nigeria
Rivne,Rivne,50.6192,26.2519,Ukraine
Galaţi,Galati,45.4233,28.0425,Romania
Natogyi,Natogyi,21.4167,95.65,Myanmar
Braunschweig,Braunschweig,52.2667,10.5167,Germany
Kalār,Kalar,34.6292,45.3222,Iraq
Al Bayḑā’,Al Bayda',32.7664,21.7417,Libya
Yanbu,Yanbu,24.0883,38.0582,Saudi Arabia
Kurmuk,Kurmuk,10.55,34.2833,Sudan
Shibuya-ku,Shibuya-ku,35.6637,139.6977,Japan
Gāndhīdhām,Gandhidham,23.08,70.13,India
Manzhouli,Manzhouli,49.5881,117.4525,China
Visalia,Visalia,36.3276,-119.3269,United States
Gdynia,Gdynia,54.5,18.5333,Poland
Rāmnagar,Ramnagar,27.17,84.32,India
Palangkaraya,Palangkaraya,-2.21,113.92,Indonesia
Chemnitz,Chemnitz,50.8333,12.9167,Germany
Chigasaki,Chigasaki,35.3333,139.4,Japan
Büyükçekmece,Buyukcekmece,41.02,28.5775,Turkey
Khomeynī Shahr,Khomeyni Shahr,32.7003,51.5211,Iran
Carmen,Carmen,18.4167,-91.6333,Mexico
McKinney,McKinney,33.2016,-96.667,United States
Sahiwal,Sahiwal,30.6611,73.1083,Pakistan
Qā’em Shahr,Qa'em Shahr,36.4631,52.86,Iran
